name	linking_url
Amérique	https://fr.wikipedia.org/wiki/Amérique
Catacombes de Paris	https://fr.wikipedia.org/wiki/Catacombes_de_Paris
Lesotho	https://fr.wikipedia.org/wiki/Lesotho
Ciudad Juárez	https://fr.wikipedia.org/wiki/Ciudad_Juárez
Barcelone	https://fr.wikipedia.org/wiki/Barcelone
Rosette	https://fr.wikipedia.org/wiki/Rosette_(Égypte)
Memphis	https://fr.wikipedia.org/wiki/Memphis_(Égypte)
Poisy	https://fr.wikipedia.org/wiki/Poisy
Épagny	https://fr.wikipedia.org/wiki/Épagny_(Haute-Savoie)
Oyonnax	https://fr.wikipedia.org/wiki/Oyonnax
Cranves-Sales	https://fr.wikipedia.org/wiki/Cranves-Sales
Annemasse	https://fr.wikipedia.org/wiki/Annemasse
Bourg-en-Bresse	https://fr.wikipedia.org/wiki/Bourg-en-Bresse
Ceuta	https://fr.wikipedia.org/wiki/Ceuta
Laeken	https://fr.wikipedia.org/wiki/Laeken
Saïs	https://fr.wikipedia.org/wiki/Saïs
Héliopolis	https://fr.wikipedia.org/wiki/Héliopolis_(Égypte)
Montréal	https://fr.wikipedia.org/wiki/Montréal
Amérique du Nord	https://fr.wikipedia.org/wiki/Amérique_du_Nord
Rhin	https://fr.wikipedia.org/wiki/Rhin
Fleuve Saint-Laurent	https://fr.wikipedia.org/wiki/Fleuve_Saint-Laurent
Île-du-Prince-Édouard	https://fr.wikipedia.org/wiki/Île-du-Prince-Édouard
Zone euro	https://fr.wikipedia.org/wiki/Zone_euro
Biot	https://fr.wikipedia.org/wiki/Biot_(Alpes-Maritimes)
Dodécanèse	https://fr.wikipedia.org/wiki/Dodécanèse
Philæ	https://fr.wikipedia.org/wiki/Philæ
Gand	https://fr.wikipedia.org/wiki/Gand
Saint-Lô	https://fr.wikipedia.org/wiki/Saint-Lô
Bouto	https://fr.wikipedia.org/wiki/Bouto
Wassy	https://fr.wikipedia.org/wiki/Wassy
Jalisco	https://fr.wikipedia.org/wiki/Jalisco
Estrémadure	https://fr.wikipedia.org/wiki/Estrémadure
