name	linking_url
Wilhelm Steinitz	https://fr.wikipedia.org/wiki/Wilhelm_Steinitz
Emanuel Lasker	https://fr.wikipedia.org/wiki/Emanuel_Lasker
Washington (État)	https://fr.wikipedia.org/wiki/Washington_(État)
Alexandre Alekhine	https://fr.wikipedia.org/wiki/Alexandre_Alekhine
Max Euwe	https://fr.wikipedia.org/wiki/Max_Euwe
Mikhaïl Botvinnik	https://fr.wikipedia.org/wiki/Mikhaïl_Botvinnik
Vassily Smyslov	https://fr.wikipedia.org/wiki/Vassily_Smyslov
Mikhaïl Tal	https://fr.wikipedia.org/wiki/Mikhaïl_Tal
Tigran Petrossian	https://fr.wikipedia.org/wiki/Tigran_Petrossian
Boris Spassky	https://fr.wikipedia.org/wiki/Boris_Spassky
Anatoli Karpov	https://fr.wikipedia.org/wiki/Anatoli_Karpov
Paul Keres	https://fr.wikipedia.org/wiki/Paul_Keres
Ernest Rutherford	https://fr.wikipedia.org/wiki/Ernest_Rutherford
Garry Kasparov	https://fr.wikipedia.org/wiki/Garry_Kasparov
Viswanathan Anand	https://fr.wikipedia.org/wiki/Viswanathan_Anand
Ruslan Ponomariov	https://fr.wikipedia.org/wiki/Ruslan_Ponomariov
Vladimir Kramnik	https://fr.wikipedia.org/wiki/Vladimir_Kramnik
Viktor Kortchnoï	https://fr.wikipedia.org/wiki/Viktor_Kortchnoï
Richard Feynman	https://fr.wikipedia.org/wiki/Richard_Feynman
Albert Einstein	https://fr.wikipedia.org/wiki/Albert_Einstein
